,model_name,model_timeMillis,model_timeDeterminization,model_timeMinimization,model_timeEigen,model_netSize,model_automatonSizeOrig,model_automatonSizeDeterministic,model_automatonSize,model_entropy,model_largestEigenValue,model_entropyComputationConverged,model_convergenceThreshold,logModel_name,logModel_timeMillis,logModel_timeDeterminization,logModel_timeMinimization,logModel_timeEigen,logModel_netSize,logModel_automatonSizeOrig,logModel_automatonSizeDeterministic,logModel_automatonSize,logModel_entropy,logModel_largestEigenValue,logModel_entropyComputationConverged,logModel_convergenceThreshold,log_name,log_timeMillis,log_timeDeterminization,log_timeMinimization,log_timeEigen,log_netSize,log_automatonSizeOrig,log_automatonSizeDeterministic,log_automatonSize,log_entropy,log_largestEigenValue,log_entropyComputationConverged,log_convergenceThreshold,type,Precision,Recall,logSize,source
2,noID imported from (data/javert/Figure 12.pnml),0,0,0,1,10,10,10,10,2.5849625484402154,6.0000001984579905,True,1e-07,MdM,0,0,0,3,24,24,24,24,0.5958364205705208,1.5113485549187538,True,1e-07,e2b612e5-dfe5-465a-9d3f-9043b3cffdce,0,1,0,3,24,24,24,24,0.5958364205705221,1.511348554918755,True,1e-07,md-m,0.2518914174881482,0.9999999999999991,6,Figure 12.pnml
0,noID imported from (data/javert/Figure 12.pnml),0,0,1,1,28,10,10,10,2.5849625484402186,6.000000198458004,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,1,5,4,35,35,35,0.13398741515315768,1.0973223654286872,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,1,5,4,35,35,35,0.13398741515315768,1.0973223654286872,True,1e-07,log-model,0.1828870548555479,1.0,4,Figure 12.pnml
1,1b35139f-dbaa-4ed3-bdff-857382c56908,0,1,0,3,45,20,20,20,0.3746739644171849,1.2965465141570571,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,1,55,4,20,20,20,0.07142857142860866,1.0507566386532463,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,1,0,5,4,35,35,35,0.13398741515315185,1.0973223654286828,True,1e-07,log-md,0.810427259785886,0.9575642233836681,4,Figure 12.pnml
2,noID imported from (data/javert/Figure 12.pnml),0,1,0,1,10,10,10,10,2.5849625484402163,6.000000198457994,True,1e-07,MdM,0,0,0,2,20,20,20,20,0.3746739644171804,1.2965465141570531,True,1e-07,1b35139f-dbaa-4ed3-bdff-857382c56908,0,0,0,2,20,20,20,20,0.3746739644171804,1.2965465141570531,True,1e-07,md-m,0.21609107854534185,1.0,4,Figure 12.pnml
0,noID imported from (data/javert/Figure 12.pnml),0,0,0,1,28,10,10,10,2.584962548440217,6.000000198457999,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,3,609,1477,3000,12033,12033,12033,0.7101986847512928,1.6360294119323942,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,3,609,1477,3000,12033,12033,12033,0.7101986847512928,1.6360294119323942,True,1e-07,log-model,0.27267155963642364,1.0,3000,Figure 12.pnml
1,9710f554-5a01-4574-bc7f-0c4711e91e10,0,0,1,1771,61,80,80,80,0.9110646451894926,1.8804326627434933,True,1.29746337890625e-05,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,3,611,3000,184,184,184,0.6247021779236327,1.5418924926956783,True,3.375e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,4,622,1560,3000,12033,12033,12033,0.7101986847512798,1.6360294119323795,True,1e-07,log-md,0.8199668742437736,0.9424601302702056,3000,Figure 12.pnml
2,noID imported from (data/javert/Figure 12.pnml),0,1,0,2,10,10,10,10,2.5849625484402177,6.000000198458,True,1e-07,MdM,0,0,1,1561,80,80,80,80,0.9110646451894808,1.8804326627434784,True,8.649755859375e-06,9710f554-5a01-4574-bc7f-0c4711e91e10,0,1,1,161,80,80,80,80,0.9110646451894604,1.880432662743452,True,1.5e-07,md-m,0.3134054334242771,1.000000000000014,3000,Figure 12.pnml
0,noID imported from (data/javert/Figure 12.pnml),0,0,0,1,28,10,10,10,2.5849625484402186,6.000000198458004,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,2,7,20,158,158,158,0.2611307486772924,1.1984176267029802,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,2,7,20,158,158,158,0.2611307486772924,1.1984176267029802,True,1e-07,log-model,0.19973626451062,1.0,20,Figure 12.pnml
1,2024cb0c-e3ed-4ce8-bf64-a55612031c8b,0,0,2,1707,61,80,80,80,0.9110646451894752,1.8804326627434709,True,1.29746337890625e-05,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,1,0,432,20,27,27,27,0.14858761192221648,1.1084837430752446,True,3.375e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,2,6,20,158,158,158,0.2611307486773051,1.198417626702991,True,1e-07,log-md,0.5894833487193389,0.9249561408111405,20,Figure 12.pnml
2,noID imported from (data/javert/Figure 12.pnml),0,0,0,0,10,10,10,10,2.584962548440216,6.000000198457992,True,1e-07,MdM,0,0,1,868,80,80,80,80,0.9110646451894578,1.880432662743448,True,7.59375e-07,2024cb0c-e3ed-4ce8-bf64-a55612031c8b,0,0,1,654,80,80,80,80,0.9110646451894738,1.8804326627434689,True,5.0625e-07,md-m,0.31340543342427246,0.9999999999999889,20,Figure 12.pnml
0,noID imported from (data/javert/Figure 12.pnml),0,0,0,1,28,10,10,10,2.5849625484402163,6.000000198457996,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,6,24,40,287,287,287,0.3299278831813633,1.256950541048855,True,1e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,6,24,40,287,287,287,0.3299278831813633,1.256950541048855,True,1e-07,log-model,0.20949174991225705,1.0,40,Figure 12.pnml
1,51d9341b-a3b3-48d4-9fd1-94260a38faaf,0,0,2,538,61,80,80,80,0.9110646451894582,1.880432662743449,True,3.375e-07,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,1,1074,40,34,34,34,0.2480769340061415,1.1876229962687423,True,3.8443359375e-06,Log7 (from noID imported from (data/javert/Figure 12.pnml)),0,0,6,18,40,287,287,287,0.32992788318138033,1.2569505410488702,True,1e-07,log-md,0.6315690105786957,0.9448446517853623,40,Figure 12.pnml
2,noID imported from (data/javert/Figure 12.pnml),0,0,0,1,10,10,10,10,2.5849625484402163,6.000000198457996,True,1e-07,MdM,0,0,1,209,80,80,80,80,0.9110646451894702,1.8804326627434644,True,1.5e-07,51d9341b-a3b3-48d4-9fd1-94260a38faaf,0,0,1,990,80,80,80,80,0.9110646451894614,1.8804326627434529,True,1.7085937500000004e-06,md-m,0.313405433424275,1.0000000000000062,40,Figure 12.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,12,5,5,5,1.0443141481088911,2.0623856749859475,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,10,15,15,15,0.4787517776875517,1.3935374535363774,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,10,15,15,15,0.4787517776875517,1.3935374535363774,True,1e-07,log-model,0.6756919767423581,1.0,10,Figure 05.pnml
1,bab6384d-ad9e-473d-8130-682e183e0a3b,0,0,0,4,21,8,8,8,0.4870996400618741,1.4016242492362312,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,10,7,7,7,0.4568959029583495,1.3725853893719635,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,5,10,15,15,15,0.4787517776875531,1.3935374535363787,True,1e-07,log-md,0.9792819938153243,0.9849648359925705,10,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,1,0,5,5,5,5,1.0443141481088891,2.0623856749859444,True,1e-07,MdM,0,0,0,4,8,8,8,8,0.48709964006187295,1.4016242492362299,True,1e-07,bab6384d-ad9e-473d-8130-682e183e0a3b,0,1,0,4,8,8,8,8,0.487099640061869,1.4016242492362263,True,1e-07,md-m,0.679613064731834,1.0000000000000024,10,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,12,5,5,5,1.0443141481088916,2.0623856749859484,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,7,143,100000,1138,1138,1138,0.8573548235639257,1.8117134930356111,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,7,143,100000,1138,1138,1138,0.8573548235639257,1.8117134930356111,True,1e-07,log-model,0.8784552351237384,1.0,100000,Figure 05.pnml
1,aa74c8b4-7960-4e22-8f43-3362b3a0b62c,0,1,0,2,21,8,8,8,0.4870996400618702,1.4016242492362274,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,100000,8,8,8,0.487099640061868,1.4016242492362252,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,7,131,100000,1138,1138,1138,0.8573548235639256,1.811713493035611,True,1e-07,log-md,0.9999999999999984,0.7736456424397095,100000,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,1,0,5,5,5,5,1.0443141481088902,2.062385674985946,True,1e-07,MdM,0,1,0,4,8,8,8,8,0.487099640061871,1.401624249236228,True,1e-07,aa74c8b4-7960-4e22-8f43-3362b3a0b62c,0,1,0,4,8,8,8,8,0.4870996400618698,1.401624249236227,True,1e-07,md-m,0.6796130647318326,1.0000000000000009,100000,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,12,5,5,5,1.0443141481088898,2.0623856749859457,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,1,111,1000,101,101,101,0.7358252408884189,1.6653497994171034,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,1,111,1000,101,101,101,0.7358252408884189,1.6653497994171034,True,1e-07,log-model,0.8074870862494969,1.0,1000,Figure 05.pnml
1,f166356e-0579-475b-878f-27c96b6c2c06,0,0,0,3,21,8,8,8,0.4870996400618721,1.4016242492362292,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,1000,8,8,8,0.4870996400618732,1.4016242492362303,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,36,1000,101,101,101,0.7358252408884252,1.6653497994171105,True,1e-07,log-md,1.0000000000000009,0.8416395460742321,1000,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,5,5,5,5,1.044314148108893,2.0623856749859497,True,1e-07,MdM,0,1,0,2,8,8,8,8,0.4870996400618701,1.4016242492362272,True,1e-07,f166356e-0579-475b-878f-27c96b6c2c06,0,0,0,2,8,8,8,8,0.487099640061869,1.4016242492362263,True,1e-07,md-m,0.679613064731831,1.0000000000000007,1000,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,12,5,5,5,1.044314148108889,2.062385674985944,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,7,9,9,9,0.428228391822048,1.3455802093172449,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,7,9,9,9,0.428228391822048,1.3455802093172449,True,1e-07,log-model,0.6524386906083488,1.0,7,Figure 05.pnml
1,79f27ebb-dcc8-4e53-bd9a-fced1ecb97b9,0,0,0,5,21,8,8,8,0.4444803303694988,1.3608238491957751,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,7,7,7,7,0.40568523137433743,1.3247179572433805,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,7,9,9,9,0.42822839182208416,1.3455802093172786,True,1e-07,log-md,0.973467622592202,0.9844957201886291,7,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,5,5,5,5,1.0443141481088916,2.0623856749859484,True,1e-07,MdM,0,1,0,4,8,8,8,8,0.44448033036950063,1.3608238491957771,True,1e-07,79f27ebb-dcc8-4e53-bd9a-fced1ecb97b9,0,1,0,4,8,8,8,8,0.4444803303694978,1.3608238491957745,True,1e-07,md-m,0.6598299560071609,1.000000000000002,7,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,12,5,5,5,1.0443141481088856,2.0623856749859395,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,3,5,5,5,0.2556325925565269,1.1938591113212245,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,3,5,5,5,0.2556325925565269,1.1938591113212245,True,1e-07,log-model,0.5788728683491092,1.0,3,Figure 05.pnml
1,c81aa204-d6d8-4018-ad08-184707bc5f07,0,1,0,1,10,5,5,5,0.2556325925565256,1.1938591113212234,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,0,3,5,5,5,0.2556325925565245,1.1938591113212225,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,0,3,5,5,5,0.2556325925565245,1.1938591113212225,True,1e-07,log-md,0.9999999999999992,1.0,3,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,5,5,5,5,1.0443141481088916,2.0623856749859484,True,1e-07,MdM,0,0,0,1,5,5,5,5,0.2556325925565264,1.193859111321224,True,1e-07,c81aa204-d6d8-4018-ad08-184707bc5f07,0,0,1,1,5,5,5,5,0.2556325925565219,1.1938591113212202,True,1e-07,md-m,0.5788728683491065,1.000000000000003,3,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,1,0,12,5,5,5,1.044314148108888,2.062385674985943,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,4,91,30000,581,581,581,0.831906624283856,1.7800362532865357,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,4,91,30000,581,581,581,0.831906624283856,1.7800362532865357,True,1e-07,log-model,0.8630957220446501,1.0,30000,Figure 05.pnml
1,f591f13a-632a-451e-9424-371ee6c56bae,0,0,0,3,21,8,8,8,0.4870996400618718,1.401624249236229,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,30000,8,8,8,0.487099640061871,1.401624249236228,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,4,34,30000,581,581,581,0.8319066242838664,1.7800362532865484,True,1e-07,log-md,0.9999999999999993,0.7874133162447429,30000,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,5,5,5,5,1.0443141481088882,2.0623856749859435,True,1e-07,MdM,0,1,0,2,8,8,8,8,0.4870996400618746,1.4016242492362316,True,1e-07,f591f13a-632a-451e-9424-371ee6c56bae,0,1,0,2,8,8,8,8,0.4870996400618712,1.4016242492362283,True,1e-07,md-m,0.6796130647318352,1.0000000000000024,30000,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,12,5,5,5,1.0443141481088896,2.0623856749859453,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,5,8,15,15,15,0.4362111896694168,1.353046282942972,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,5,8,15,15,15,0.4362111896694168,1.353046282942972,True,1e-07,log-model,0.6560588057576537,1.0,8,Figure 05.pnml
1,42681abe-e2fa-474c-86c3-2207e8bfd951,0,0,0,5,21,8,8,8,0.4444803303694953,1.3608238491957718,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,8,7,7,7,0.40568523137432944,1.3247179572433732,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,5,8,15,15,15,0.4362111896694207,1.3530462829429757,True,1e-07,log-md,0.973467622592199,0.979063298826714,8,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,5,5,5,5,1.044314148108891,2.0623856749859466,True,1e-07,MdM,0,0,0,5,8,8,8,8,0.44448033036949897,1.3608238491957754,True,1e-07,42681abe-e2fa-474c-86c3-2207e8bfd951,0,1,0,5,8,8,8,8,0.44448033036950185,1.360823849195778,True,1e-07,md-m,0.6598299560071607,0.999999999999998,8,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,12,5,5,5,1.0443141481088896,2.0623856749859453,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,517,30,25,25,25,0.5405791730148019,1.4545563348817496,True,5.0625e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,517,30,25,25,25,0.5405791730148019,1.4545563348817496,True,5.0625e-07,log-model,0.7052785289015655,1.0,30,Figure 05.pnml
1,30205c63-e401-4b90-bf0a-c38abe5705d6,0,0,0,5,21,8,8,8,0.44448033036949214,1.3608238491957692,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,5,30,8,8,8,0.4444803303694992,1.3608238491957756,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,638,30,25,25,25,0.5405791730148007,1.4545563348817483,True,7.59375e-07,log-md,1.0000000000000047,0.9355593981214946,30,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,1,0,5,5,5,5,1.0443141481088916,2.0623856749859484,True,1e-07,MdM,0,0,0,3,8,8,8,8,0.4444803303694961,1.3608238491957727,True,1e-07,30205c63-e401-4b90-bf0a-c38abe5705d6,0,0,0,4,8,8,8,8,0.44448033036949736,1.3608238491957738,True,1e-07,md-m,0.6598299560071588,0.9999999999999992,30,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,12,5,5,5,1.0443141481088904,2.0623856749859466,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1028,100,25,25,25,0.5888758608586118,1.5040743251944229,True,2.5628906250000003e-06,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1028,100,25,25,25,0.5888758608586118,1.5040743251944229,True,2.5628906250000003e-06,log-model,0.7292885823621093,1.0,100,Figure 05.pnml
1,6da07b10-fb2e-4468-bba3-a3ede9ef784d,0,0,0,6,21,8,8,8,0.444480330369495,1.3608238491957716,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,8,100,8,8,8,0.4444803303694959,1.3608238491957725,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,953,100,25,25,25,0.5888758608586175,1.5040743251944289,True,1.7085937500000004e-06,log-md,1.0000000000000007,0.904758379556716,100,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,5,5,5,5,1.0443141481088882,2.0623856749859435,True,1e-07,MdM,0,0,1,3,8,8,8,8,0.4444803303694969,1.3608238491957734,True,1e-07,6da07b10-fb2e-4468-bba3-a3ede9ef784d,0,1,0,4,8,8,8,8,0.4444803303694992,1.3608238491957756,True,1e-07,md-m,0.6598299560071607,0.9999999999999983,100,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,12,5,5,5,1.044314148108891,2.0623856749859466,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,669,50,25,25,25,0.5585825679873379,1.4728214753090838,True,7.59375e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,669,50,25,25,25,0.5585825679873379,1.4728214753090838,True,7.59375e-07,log-model,0.7141348454716744,1.0,50,Figure 05.pnml
1,e6a6a574-9547-4a09-99fb-2b7df2a5006f,0,0,0,4,21,8,8,8,0.44448033036949663,1.3608238491957731,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,4,50,8,8,8,0.4444803303694985,1.3608238491957747,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,762,50,25,25,25,0.5585825679873365,1.4728214753090825,True,1.1390625000000002e-06,log-md,1.000000000000001,0.9239570932452595,50,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,5,5,5,5,1.0443141481088896,2.0623856749859453,True,1e-07,MdM,0,0,0,4,8,8,8,8,0.4444803303694981,1.3608238491957745,True,1e-07,e6a6a574-9547-4a09-99fb-2b7df2a5006f,0,1,0,3,8,8,8,8,0.444480330369495,1.3608238491957716,True,1e-07,md-m,0.6598299560071605,1.0000000000000022,50,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,12,5,5,5,1.0443141481088922,2.0623856749859493,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,0,1,5,5,5,0.0,1.0,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,0,1,5,5,5,0.0,1.0,True,1e-07,log-model,0.48487536164001566,1.0,1,Figure 05.pnml
1,5ca2f0c8-516d-4c60-9867-d6553fd514a3,0,1,0,0,9,5,5,5,0.0,1.0,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,0,1,5,5,5,0.0,1.0,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,0,1,5,5,5,0.0,1.0,True,1e-07,log-md,1.0,1.0,1,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,5,5,5,5,1.0443141481088922,2.0623856749859493,True,1e-07,MdM,0,0,0,0,5,5,5,5,0.0,1.0,True,1e-07,5ca2f0c8-516d-4c60-9867-d6553fd514a3,0,0,0,0,5,5,5,5,0.0,1.0,True,1e-07,md-m,0.48487536164001566,1.0,1,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,12,5,5,5,1.0443141481088882,2.0623856749859435,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,76,300,53,53,53,0.6716940628753545,1.5929423582630118,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,76,300,53,53,53,0.6716940628753545,1.5929423582630118,True,1e-07,log-model,0.7723785020344794,1.0,300,Figure 05.pnml
1,fb144361-9184-4ce6-990b-52fffa7decbd,0,0,1,3,21,8,8,8,0.4444803303694961,1.3608238491957727,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,300,8,8,8,0.4444803303694997,1.360823849195776,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,74,300,53,53,53,0.6716940628753539,1.5929423582630111,True,1e-07,log-md,1.0000000000000024,0.8542831710995848,300,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,5,5,5,5,1.0443141481088896,2.0623856749859453,True,1e-07,MdM,0,0,0,3,8,8,8,8,0.4444803303694957,1.3608238491957725,True,1e-07,fb144361-9184-4ce6-990b-52fffa7decbd,0,0,0,3,8,8,8,8,0.4444803303694961,1.3608238491957727,True,1e-07,md-m,0.6598299560071597,0.9999999999999999,300,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,12,5,5,5,1.044314148108891,2.0623856749859466,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,1,2,5,5,5,0.25563259255652776,1.1938591113212251,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,1,2,5,5,5,0.25563259255652776,1.1938591113212251,True,1e-07,log-model,0.5788728683491076,1.0,2,Figure 05.pnml
1,ca082246-6abe-446b-8be7-c0e634687129,0,1,0,0,10,5,5,5,0.2556325925565264,1.193859111321224,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,2,5,5,5,0.2556325925565269,1.1938591113212245,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,2,5,5,5,0.2556325925565269,1.1938591113212245,True,1e-07,log-md,1.0000000000000004,1.0,2,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,5,5,5,5,1.0443141481088916,2.0623856749859484,True,1e-07,MdM,0,0,1,0,5,5,5,5,0.2556325925565237,1.1938591113212218,True,1e-07,ca082246-6abe-446b-8be7-c0e634687129,0,0,1,0,5,5,5,5,0.2556325925565261,1.1938591113212238,True,1e-07,md-m,0.5788728683491055,0.9999999999999983,2,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,12,5,5,5,1.0443141481088891,2.0623856749859444,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,3,9,15,15,15,0.478751777687559,1.3935374535363845,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,1,0,3,9,15,15,15,0.478751777687559,1.3935374535363845,True,1e-07,log-model,0.6756919767423626,1.0,9,Figure 05.pnml
1,91721662-4bde-47ef-b7ba-89a5dcd4a520,0,0,0,4,21,8,8,8,0.4870996400618661,1.4016242492362234,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,1,9,7,7,7,0.4568959029923357,1.3725853894042983,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,1,4,9,15,15,15,0.4787517776875566,1.393537453536382,True,1e-07,log-md,0.9792819938383992,0.9849648360157714,9,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,5,5,5,5,1.044314148108891,2.0623856749859466,True,1e-07,MdM,0,0,0,4,8,8,8,8,0.487099640061875,1.401624249236232,True,1e-07,91721662-4bde-47ef-b7ba-89a5dcd4a520,0,1,0,3,8,8,8,8,0.4870996400618698,1.401624249236227,True,1e-07,md-m,0.6796130647318344,1.0000000000000036,9,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,1,12,5,5,5,1.0443141481088882,2.0623856749859435,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,2,7,10000,333,333,333,0.801449801317112,1.7428516832949112,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,2,7,10000,333,333,333,0.801449801317112,1.7428516832949112,True,1e-07,log-model,0.8450658402225325,1.0,10000,Figure 05.pnml
1,fd5937ec-acb1-4eef-b460-26d3982044ab,0,0,0,3,21,8,8,8,0.4870996400618721,1.4016242492362292,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,3,10000,8,8,8,0.4870996400618741,1.4016242492362312,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,3,8,10000,333,333,333,0.801449801317112,1.7428516832949112,True,1e-07,log-md,1.0000000000000013,0.8042131540340944,10000,Figure 05.pnml
2,noID imported from (data/javert/Figure 05.pnml),0,1,0,0,5,5,5,5,1.0443141481088916,2.0623856749859484,True,1e-07,MdM,0,0,0,2,8,8,8,8,0.487099640061871,1.401624249236228,True,1e-07,fd5937ec-acb1-4eef-b460-26d3982044ab,0,0,0,3,8,8,8,8,0.4870996400618693,1.4016242492362263,True,1e-07,md-m,0.6796130647318318,1.0000000000000013,10000,Figure 05.pnml
0,noID imported from (data/javert/Figure 05.pnml),0,0,0,0,12,5,5,5,1.0443141481088898,2.0623856749859457,True,1e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,429,75,25,25,25,0.5817057209643257,1.4966176775513296,True,3.375e-07,Log2 (from noID imported from (data/javert/Figure 05.pnml)),0,0,0,429,75,25,25,25,0.5817057209643257,1.4966176775513296,True,3.375e-07,log-model,0.7256730376395426,1.0,75,Figure 05.pnml
